"","AminoAcid","ATP","k_cat_AA","k_a_NH4","k_a","k_NH4","k_a_AA","k_NH4_AA","k_ribo_a","k_ribo_AA","k_ribo_a_AA","k_ribo_AA_a"
"16268",9.2609627443784e-05,3875371.01446492,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","0.1","1000.0","100.0"
"16269",9.30135619413216e-05,3892149.82818372,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","0.1","1000.0","1000.0"
"16270",-99928757.467945,-0.100006055454452,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","0.1","0.1"
"16271",-100000000.007144,138528494.391571,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","0.1","1.0"
"16272",9.20014553856667e-09,3850096.617421,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","0.1","10.0"
"16273",-100000000.007144,138528659.772132,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","0.1","100.0"
"16274",-100000000.007144,138530163.217013,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","0.1","1000.0"
"16275",-100000000.007144,138528490.805392,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","1.0","0.1"
"16276",-100000000.007144,138528492.308849,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","1.0","1.0"
"16277",9.20023551777205e-08,3850134.07096262,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","1.0","10.0"
"16278",9.20754682418999e-08,3853173.81172626,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","1.0","100.0"
"16279",9.25573507087664e-08,3873198.28016772,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","1.0","1000.0"
"16280",9.20014803228478e-07,3850097.6494487,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","10.0","0.1"
"16281",9.20023774129134e-07,3850134.95494429,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","10.0","1.0"
"16282",9.20110302171349e-07,3850494.78628941,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","10.0","10.0"
"16283",9.20817771447704e-07,3853436.13953372,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","10.0","100.0"
"16284",9.25616975109237e-07,3873378.92225855,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","10.0","1000.0"
"16285",9.20749853675871e-06,3853153.86484563,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","100.0","0.1"
"16286",9.20756213337791e-06,3853180.31795474,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","100.0","1.0"
"16287",9.20819167224415e-06,3853441.95604819,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","100.0","10.0"
"16288",9.21402286395829e-06,3855865.83633241,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","100.0","100.0"
"16289",9.26049073303551e-06,3875174.10459467,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","100.0","1000.0"
"16290",9.25617872226668e-05,3873383.48660542,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","1000.0","0.1"
"16291",9.25622211888409e-05,3873401.51510985,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","1000.0","1.0"
"16292",9.25665578168971e-05,3873581.67596317,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","1000.0","10.0"
"16293",9.2609627443784e-05,3875371.01446492,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","1000.0","100.0"
"16294",9.30135619413216e-05,3892149.82818372,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1.0","1000.0","1000.0"
"16295",-99928757.467945,-0.100006055454452,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","0.1","0.1"
"16296",-100000000.007144,138528494.391571,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","0.1","1.0"
"16297",9.20014553856667e-09,3850096.617421,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","0.1","10.0"
"16298",-100000000.007144,138528659.772132,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","0.1","100.0"
"16299",-100000000.007144,138530163.217013,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","0.1","1000.0"
"16300",-100000000.007144,138528490.805392,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","1.0","0.1"
"16301",-100000000.007144,138528492.308849,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","1.0","1.0"
"16302",9.20023551777205e-08,3850134.07096262,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","1.0","10.0"
"16303",9.20754682418999e-08,3853173.81172626,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","1.0","100.0"
"16304",9.25573507087664e-08,3873198.28016772,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","1.0","1000.0"
"16305",9.20014803228478e-07,3850097.6494487,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","10.0","0.1"
"16306",9.20023774129134e-07,3850134.95494429,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","10.0","1.0"
"16307",9.20110302171349e-07,3850494.78628941,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","10.0","10.0"
"16308",9.20817771447704e-07,3853436.13953372,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","10.0","100.0"
"16309",9.25616975109237e-07,3873378.92225855,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","10.0","1000.0"
"16310",9.20749853675871e-06,3853153.86484563,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","100.0","0.1"
"16311",9.20756213337791e-06,3853180.31795474,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","100.0","1.0"
"16312",9.20819167224415e-06,3853441.95604819,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","100.0","10.0"
"16313",9.21402286395829e-06,3855865.83633241,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","100.0","100.0"
"16314",9.26049073303551e-06,3875174.10459467,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","100.0","1000.0"
"16315",9.25617872226668e-05,3873383.48660542,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","1000.0","0.1"
"16316",9.25622211888409e-05,3873401.51510985,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","1000.0","1.0"
"16317",9.25665578168971e-05,3873581.67596317,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","1000.0","10.0"
"16318",9.2609627443784e-05,3875371.01446492,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","1000.0","100.0"
"16319",9.30135619413216e-05,3892149.82818372,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","10.0","1000.0","1000.0"
"16320",-99928757.467945,-0.100006055454452,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","0.1","0.1"
"16321",-100000000.007144,138528494.391571,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","0.1","1.0"
"16322",9.20014553856667e-09,3850096.617421,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","0.1","10.0"
"16323",-100000000.007144,138528659.772132,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","0.1","100.0"
"16324",-100000000.007144,138530163.217013,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","0.1","1000.0"
"16325",-100000000.007144,138528490.805392,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","1.0","0.1"
"16326",-100000000.007144,138528492.308849,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","1.0","1.0"
"16327",9.20023551777205e-08,3850134.07096262,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","1.0","10.0"
"16328",9.20754682418999e-08,3853173.81172626,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","1.0","100.0"
"16329",9.25573507087664e-08,3873198.28016772,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","1.0","1000.0"
"16330",9.20014803228478e-07,3850097.6494487,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","10.0","0.1"
"16331",9.20023774129134e-07,3850134.95494429,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","10.0","1.0"
"16332",9.20110302171349e-07,3850494.78628941,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","10.0","10.0"
"16333",9.20817771447704e-07,3853436.13953372,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","10.0","100.0"
"16334",9.25616975109237e-07,3873378.92225855,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","10.0","1000.0"
"16335",9.20749853675871e-06,3853153.86484563,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","100.0","0.1"
"16336",9.20756213337791e-06,3853180.31795474,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","100.0","1.0"
"16337",9.20819167224415e-06,3853441.95604819,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","100.0","10.0"
"16338",9.21402286395829e-06,3855865.83633241,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","100.0","100.0"
"16339",9.26049073303551e-06,3875174.10459467,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","100.0","1000.0"
"16340",9.25617872226668e-05,3873383.48660542,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","1000.0","0.1"
"16341",9.25622211888409e-05,3873401.51510985,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","1000.0","1.0"
"16342",9.25665578168971e-05,3873581.67596317,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","1000.0","10.0"
"16343",9.2609627443784e-05,3875371.01446492,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","1000.0","100.0"
"16344",9.30135619413216e-05,3892149.82818372,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","100.0","1000.0","1000.0"
"16345",-99928757.467945,-0.100006055454452,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","0.1","0.1"
"16346",-100000000.007144,138528494.391571,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","0.1","1.0"
"16347",9.20014553856667e-09,3850096.617421,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","0.1","10.0"
"16348",-100000000.007144,138528659.772132,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","0.1","100.0"
"16349",-100000000.007144,138530163.217013,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","0.1","1000.0"
"16350",-100000000.007144,138528490.805392,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","1.0","0.1"
"16351",-100000000.007144,138528492.308849,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","1.0","1.0"
"16352",9.20023551777205e-08,3850134.07096262,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","1.0","10.0"
"16353",9.20754682418999e-08,3853173.81172626,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","1.0","100.0"
"16354",9.25573507087664e-08,3873198.28016772,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","1.0","1000.0"
"16355",9.20014803228478e-07,3850097.6494487,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","10.0","0.1"
"16356",9.20023774129134e-07,3850134.95494429,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","10.0","1.0"
"16357",9.20110302171349e-07,3850494.78628941,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","10.0","10.0"
"16358",9.20817771447704e-07,3853436.13953372,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","10.0","100.0"
"16359",9.25616975109237e-07,3873378.92225855,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","10.0","1000.0"
"16360",9.20749853675871e-06,3853153.86484563,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","100.0","0.1"
"16361",9.20756213337791e-06,3853180.31795474,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","100.0","1.0"
"16362",9.20819167224415e-06,3853441.95604819,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","100.0","10.0"
"16363",9.21402286395829e-06,3855865.83633241,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","100.0","100.0"
"16364",9.26049073303551e-06,3875174.10459467,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","100.0","1000.0"
"16365",9.25617872226668e-05,3873383.48660542,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","1000.0","0.1"
"16366",9.25622211888409e-05,3873401.51510985,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","1000.0","1.0"
"16367",9.25665578168971e-05,3873581.67596317,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","1000.0","10.0"
"16368",9.2609627443784e-05,3875371.01446492,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","1000.0","100.0"
"16369",9.30135619413216e-05,3892149.82818372,"0.1","0.1","0.1","1.0","0.1","1.0","0.1","1000.0","1000.0","1000.0"
"16370",-100000000.007144,138528492.888112,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","0.1","0.1"
"16371",-100000000.007144,138528494.39157,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","0.1","1.0"
"16372",9.20014788496168e-09,3850096.69967487,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","0.1","10.0"
"16373",-100000000.007144,138528659.772132,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","0.1","100.0"
"16374",-100000000.007144,138530163.217021,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","0.1","1000.0"
"16375",-100000000.007144,138528490.80539,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","1.0","0.1"
"16376",-100000000.007144,138528492.308843,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","1.0","1.0"
"16377",9.20023923650317e-08,3850134.69217634,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","1.0","10.0"
"16378",9.2075500513471e-08,3853174.29214304,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","1.0","100.0"
"16379",9.25573786681404e-08,3873198.55630211,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","1.0","1000.0"
"16380",9.20016834808942e-07,3850105.23612654,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","10.0","0.1"
"16381",9.20025766844331e-07,3850142.3886186,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","10.0","1.0"
"16382",9.20111953943544e-07,3850500.80869116,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","10.0","10.0"
"16383",9.20819016684445e-07,3853440.40490553,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","10.0","100.0"
"16384",9.25617844604296e-07,3873381.63506809,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","10.0","1000.0"
"16385",9.20760041122867e-06,3853195.29100598,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","100.0","0.1"
"16386",9.20766375437232e-06,3853221.68479739,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","100.0","1.0"
"16387",9.2082924863447e-06,3853483.01311154,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","100.0","10.0"
"16388",9.21411781804554e-06,3855904.36882144,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","100.0","100.0"
"16389",9.26055564067349e-06,3875200.22344694,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","100.0","1000.0"
"16390",9.25681490295687e-05,3873647.10904737,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","1000.0","0.1"
"16391",9.25685810059704e-05,3873665.07155476,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","1000.0","1.0"
"16392",9.25728967922998e-05,3873844.38530214,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","1000.0","10.0"
"16393",9.26157646307869e-05,3875625.34395593,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","1000.0","100.0"
"16394",9.30181606245251e-05,3892340.14403384,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","0.1","1000.0","1000.0"
"16395",-100000000.007144,138528492.888112,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","0.1","0.1"
"16396",-100000000.007144,138528494.39157,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","0.1","1.0"
"16397",9.20014788496168e-09,3850096.69967487,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","0.1","10.0"
"16398",-100000000.007144,138528659.772132,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","0.1","100.0"
"16399",-100000000.007144,138530163.217021,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","0.1","1000.0"
"16400",-100000000.007144,138528490.80539,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","1.0","0.1"
"16401",-100000000.007144,138528492.308843,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","1.0","1.0"
"16402",9.20023923650317e-08,3850134.69217634,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","1.0","10.0"
"16403",9.2075500513471e-08,3853174.29214304,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","1.0","100.0"
"16404",9.25573786681404e-08,3873198.55630211,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","1.0","1000.0"
"16405",9.20016834808942e-07,3850105.23612654,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","10.0","0.1"
"16406",9.20025766844331e-07,3850142.3886186,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","10.0","1.0"
"16407",9.20111953943544e-07,3850500.80869116,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","10.0","10.0"
"16408",9.20819016684445e-07,3853440.40490553,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","10.0","100.0"
"16409",9.25617844604296e-07,3873381.63506809,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","10.0","1000.0"
"16410",9.20760041122867e-06,3853195.29100598,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","100.0","0.1"
"16411",9.20766375437232e-06,3853221.68479739,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","100.0","1.0"
"16412",9.2082924863447e-06,3853483.01311154,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","100.0","10.0"
"16413",9.21411781804554e-06,3855904.36882144,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","100.0","100.0"
"16414",9.26055564067349e-06,3875200.22344694,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","100.0","1000.0"
"16415",9.25681490295687e-05,3873647.10904737,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","1000.0","0.1"
"16416",9.25685810059704e-05,3873665.07155476,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","1000.0","1.0"
"16417",9.25728967922998e-05,3873844.38530214,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","1000.0","10.0"
"16418",9.26157646307869e-05,3875625.34395593,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","1000.0","100.0"
"16419",9.30181606245251e-05,3892340.14403384,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1.0","1000.0","1000.0"
"16420",-100000000.007144,138528492.888112,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","0.1","0.1"
"16421",-100000000.007144,138528494.39157,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","0.1","1.0"
"16422",9.20014788496168e-09,3850096.69967487,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","0.1","10.0"
"16423",-100000000.007144,138528659.772132,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","0.1","100.0"
"16424",-100000000.007144,138530163.217021,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","0.1","1000.0"
"16425",-100000000.007144,138528490.80539,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","1.0","0.1"
"16426",-100000000.007144,138528492.308843,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","1.0","1.0"
"16427",9.20023923650317e-08,3850134.69217634,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","1.0","10.0"
"16428",9.2075500513471e-08,3853174.29214304,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","1.0","100.0"
"16429",9.25573786681404e-08,3873198.55630211,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","1.0","1000.0"
"16430",9.20016834808942e-07,3850105.23612654,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","10.0","0.1"
"16431",9.20025766844331e-07,3850142.3886186,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","10.0","1.0"
"16432",9.20111953943544e-07,3850500.80869116,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","10.0","10.0"
"16433",9.20819016684445e-07,3853440.40490553,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","10.0","100.0"
"16434",9.25617844604296e-07,3873381.63506809,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","10.0","1000.0"
"16435",9.20760041122867e-06,3853195.29100598,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","100.0","0.1"
"16436",9.20766375437232e-06,3853221.68479739,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","100.0","1.0"
"16437",9.2082924863447e-06,3853483.01311154,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","100.0","10.0"
"16438",9.21411781804554e-06,3855904.36882144,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","100.0","100.0"
"16439",9.26055564067349e-06,3875200.22344694,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","100.0","1000.0"
"16440",9.25681490295687e-05,3873647.10904737,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","1000.0","0.1"
"16441",9.25685810059704e-05,3873665.07155476,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","1000.0","1.0"
"16442",9.25728967922998e-05,3873844.38530214,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","1000.0","10.0"
"16443",9.26157646307869e-05,3875625.34395593,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","1000.0","100.0"
"16444",9.30181606245251e-05,3892340.14403384,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","10.0","1000.0","1000.0"
"16445",-100000000.007144,138528492.888112,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","0.1","0.1"
"16446",-100000000.007144,138528494.39157,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","0.1","1.0"
"16447",9.20014788496168e-09,3850096.69967487,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","0.1","10.0"
"16448",-100000000.007144,138528659.772132,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","0.1","100.0"
"16449",-100000000.007144,138530163.217021,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","0.1","1000.0"
"16450",-100000000.007144,138528490.80539,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","1.0","0.1"
"16451",-100000000.007144,138528492.308843,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","1.0","1.0"
"16452",9.20023923650317e-08,3850134.69217634,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","1.0","10.0"
"16453",9.2075500513471e-08,3853174.29214304,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","1.0","100.0"
"16454",9.25573786681404e-08,3873198.55630211,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","1.0","1000.0"
"16455",9.20016834808942e-07,3850105.23612654,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","10.0","0.1"
"16456",9.20025766844331e-07,3850142.3886186,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","10.0","1.0"
"16457",9.20111953943544e-07,3850500.80869116,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","10.0","10.0"
"16458",9.20819016684445e-07,3853440.40490553,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","10.0","100.0"
"16459",9.25617844604296e-07,3873381.63506809,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","10.0","1000.0"
"16460",9.20760041122867e-06,3853195.29100598,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","100.0","0.1"
"16461",9.20766375437232e-06,3853221.68479739,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","100.0","1.0"
"16462",9.2082924863447e-06,3853483.01311154,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","100.0","10.0"
"16463",9.21411781804554e-06,3855904.36882144,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","100.0","100.0"
"16464",9.26055564067349e-06,3875200.22344694,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","100.0","1000.0"
"16465",9.25681490295687e-05,3873647.10904737,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","1000.0","0.1"
"16466",9.25685810059704e-05,3873665.07155476,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","1000.0","1.0"
"16467",9.25728967922998e-05,3873844.38530214,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","1000.0","10.0"
"16468",9.26157646307869e-05,3875625.34395593,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","1000.0","100.0"
"16469",9.30181606245251e-05,3892340.14403384,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","100.0","1000.0","1000.0"
"16470",-100000000.007144,138528492.888112,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","0.1","0.1"
"16471",-100000000.007144,138528494.39157,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","0.1","1.0"
"16472",9.20014788496168e-09,3850096.69967487,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","0.1","10.0"
"16473",-100000000.007144,138528659.772132,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","0.1","100.0"
"16474",-100000000.007144,138530163.217021,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","0.1","1000.0"
"16475",-100000000.007144,138528490.80539,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","1.0","0.1"
"16476",-100000000.007144,138528492.308843,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","1.0","1.0"
"16477",9.20023923650317e-08,3850134.69217634,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","1.0","10.0"
"16478",9.2075500513471e-08,3853174.29214304,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","1.0","100.0"
"16479",9.25573786681404e-08,3873198.55630211,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","1.0","1000.0"
"16480",9.20016834808942e-07,3850105.23612654,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","10.0","0.1"
"16481",9.20025766844331e-07,3850142.3886186,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","10.0","1.0"
"16482",9.20111953943544e-07,3850500.80869116,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","10.0","10.0"
